date,time edt,temp c,ph,do (mg/l),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (1000cells/ml)
10/14/2022,19:00,16.27,9.08,13.46,3.04,10.08,1.36,37900
10/14/2022,20:00,16.59,8.79,12.38,3.75,7.62,0.91,37200
10/14/2022,21:00,16.63,8.43,11.41,3.9,6.49,0.66,55400
10/14/2022,22:00,16.66,8.19,11.02,4.36,6.53,0.62,65800
10/14/2022,23:00,16.62,7.98,10.66,4.79,5.69,0.48,73200
10/15/2022,0:00,16.55,7.88,10.45,4.41,5.16,0.47,76400
10/15/2022,1:00,16.52,7.9,10.48,4.64,5.76,0.49,76300
10/15/2022,2:00,16.38,7.82,10.32,4.57,5.4,0.42,74500
10/15/2022,3:00,16.32,7.81,10.34,3.94,4.59,0.37,68400
10/15/2022,4:00,16.28,7.8,10.29,3.98,4.95,0.41,61100
10/15/2022,5:00,16.22,7.8,10.26,4.1,5.07,0.46,64500
10/15/2022,6:00,16.15,7.82,10.29,4.21,5.07,0.49,66000
10/15/2022,7:00,16.12,7.84,10.29,4.23,5.99,0.49,66800
10/15/2022,8:00,16.09,7.85,10.27,4.38,5.83,0.81,65900
10/15/2022,9:00,16.06,7.93,10.54,4.52,4.91,0.46,65900
10/15/2022,10:00,16.17,8.05,10.9,4.01,4.43,0.41,60900
10/15/2022,11:00,16.51,8.21,11.22,3.72,4.05,0.42,54800
10/15/2022,12:00,16.97,8.33,11.44,3.55,3.81,0.45,54000
10/15/2022,13:00,17.14,8.47,11.78,4.11,4.44,0.56,52700
10/15/2022,14:00,17.32,8.68,12.36,3.91,5.05,0.64,53400
10/15/2022,15:00,17.4,8.71,12.46,3.89,5.12,0.68,55800
10/15/2022,16:00,17.21,8.62,12.23,3.7,5.24,0.63,55400
10/15/2022,17:00,17.11,8.61,12.25,3.64,5.35,0.61,52000
10/15/2022,18:00,17.01,8.49,11.97,3.66,5.87,0.65,51500
10/15/2022,19:00,16.77,8.44,11.76,3.84,6.62,0.67,53900
10/15/2022,20:00,16.72,8.44,11.73,3.72,6.54,0.69,52900
10/15/2022,21:00,16.64,8.36,11.55,3.81,6.51,0.69,52500
10/15/2022,22:00,16.55,8.18,11.15,3.41,5.66,0.58,50800
10/15/2022,23:00,16.53,8.22,11.38,3.66,6.19,0.69,46500
10/16/2022,0:00,16.49,8.22,11.36,3.56,6.43,0.75,49700
10/16/2022,1:00,16.42,8.24,11.3,3.38,6.28,0.64,50700
10/16/2022,2:00,16.34,8.22,11.26,3.66,6.15,0.63,50800
10/16/2022,3:00,16.29,8.21,11.22,3.38,5.41,0.62,48500
10/16/2022,4:00,16.25,8.18,11.14,3.37,6.42,0.68,46500
10/16/2022,5:00,16.23,8.16,11.08,3.33,6.08,0.68,46200
10/16/2022,6:00,16.2,8.08,10.89,4,5.9,0.63,46600
10/16/2022,7:00,16.16,8.13,10.96,3.25,7.18,0.76,42000
10/16/2022,8:00,16.13,8.12,10.97,3.44,6.9,0.71,44200
10/16/2022,9:00,16.15,8.15,11.01,2.88,5.34,0.55,45600
10/16/2022,10:00,16.15,8.22,11.15,3.55,5.24,0.63,38800
10/16/2022,11:00,16.35,8.48,11.83,2.96,4.61,0.54,38000
10/16/2022,12:00,16.67,8.65,12.32,2.83,4.34,0.53,33000
10/16/2022,13:00,17.41,8.74,12.51,2.39,4.64,0.47,28800
10/16/2022,14:00,17.32,8.96,13.4,4.11,5.3,0.85,28800
10/16/2022,15:00,17.19,8.88,13.13,2.95,5.26,0.74,33800
10/16/2022,16:00,17.49,9.01,13.61,2.82,5.26,0.73,33000
10/16/2022,17:00,17.34,8.97,13.37,2.7,5.82,0.64,30600
10/16/2022,18:00,16.78,8.65,12.38,2.81,6.86,0.7,30600
10/16/2022,19:00,16.75,8.66,12.37,2.83,6.99,0.77,31000
10/16/2022,20:00,16.76,8.77,12.65,3.03,7.06,0.88,33200
10/16/2022,21:00,16.71,8.69,12.29,2.88,6.72,0.87,33400
10/16/2022,22:00,16.67,8.62,12.16,3.15,7.08,0.89,32300
10/16/2022,23:00,16.65,8.6,12.04,2.88,7.1,0.83,31700
10/17/2022,0:00,16.58,8.49,11.8,2.34,6.76,0.72,32600
10/17/2022,1:00,16.49,8.47,11.82,2.97,7.13,0.82,33400
10/17/2022,2:00,16.48,8.49,11.85,3.21,6.45,0.76,33400
10/17/2022,3:00,16.43,8.34,11.46,2.74,5.75,0.75,27900
10/17/2022,4:00,16.39,8.34,11.48,2.39,6.31,0.71,25100
10/17/2022,5:00,16.35,8.29,11.3,2.67,5.91,0.59,25100
10/17/2022,6:00,16.3,8.26,11.25,3.17,6.82,0.77,27100
10/17/2022,7:00,16.26,8.19,11.1,2.93,6.4,0.72,31100
10/17/2022,8:00,16.22,8.17,11.08,2.46,6.07,0.62,22900
10/17/2022,9:00,16.19,8.25,11.19,2.47,5.03,0.54,20200
10/17/2022,10:00,16.19,8.25,11.22,2.52,6.14,0.72,19800
10/17/2022,11:00,16.17,8.36,11.52,2.63,6.46,0.67,21800
10/17/2022,13:00,16.35,8.79,12.62,2.64,6.55,0.81,21500
10/17/2022,14:00,16.37,8.83,12.81,2.4,6.77,0.79,19100
10/17/2022,15:00,16.37,8.86,12.91,2.39,6.17,0.9,18800
10/17/2022,16:00,16.34,8.82,12.7,2.48,7.29,0.84,20400
10/17/2022,17:00,16.32,8.77,12.53,2.33,7.61,0.89,18400
10/17/2022,18:00,16.32,8.72,12.36,2.27,8.62,0.95,15400
10/17/2022,19:00,16.3,8.64,12.07,2.19,7.69,0.93,17500
10/17/2022,20:00,16.27,8.6,11.95,2.24,6.68,0.81,18700
10/17/2022,21:00,16.23,8.56,11.84,2.3,7.5,0.86,19100
10/17/2022,22:00,16.22,8.51,11.67,2.02,7.01,0.76,18000
10/17/2022,23:00,16.21,8.47,11.57,2.24,6.43,0.77,17000
10/18/2022,0:00,16.18,8.39,11.39,2.36,6.6,0.73,17700
10/18/2022,1:00,16.07,8.31,11.23,2.35,6.32,0.67,18400
10/18/2022,2:00,16.09,8.34,11.3,2.19,5.99,0.57,15200
10/18/2022,3:00,16.1,8.29,11.14,2.21,5.67,0.51,12900
10/18/2022,4:00,16.08,8.14,10.78,1.95,4.83,0.46,10400
10/18/2022,5:00,16.08,8.25,10.98,2.18,5.44,0.58,10600
10/18/2022,6:00,16.07,8.26,11.08,2.13,6.04,0.57,11500
10/18/2022,7:00,16.04,8.19,10.9,2.23,5.75,0.56,13100
10/18/2022,8:00,16.05,8.15,10.8,2.09,6.14,0.53,13300
10/18/2022,9:00,16.04,8.21,10.93,2.28,4.58,0.49,13200
10/18/2022,10:00,16.12,8.34,11.24,2.07,4.43,0.5,12800
10/18/2022,11:00,16.1,8.35,11.28,2.5,4.7,0.53,11400
10/18/2022,12:00,16.16,8.29,11.16,1.94,2.96,0.34,8400
10/18/2022,13:00,16.23,8.35,11.32,2.04,3.36,0.39,9000
10/18/2022,14:00,16.24,8.32,11.28,2.26,3.52,0.39,13300
10/18/2022,15:00,16.27,8.4,11.42,1.93,3.4,0.36,11400
10/18/2022,16:00,16.35,8.45,11.54,1.91,3.26,0.38,10500
10/18/2022,17:00,16.3,8.44,11.49,2.06,3.5,0.39,10400
10/18/2022,18:00,16.24,8.39,11.34,1.99,4.08,0.38,9200
10/18/2022,19:00,16.21,8.31,11.18,1.93,4.93,0.55,8400
10/18/2022,20:00,16.18,8.25,11,1.99,4.71,0.43,8400
10/18/2022,21:00,16.1,8.22,10.98,1.78,4.54,0.52,7000
10/18/2022,22:00,16.1,8.24,11.04,2.05,4.57,0.48,6100
10/18/2022,23:00,16.01,8.2,10.93,1.77,4.31,0.47,8300
10/19/2022,0:00,15.97,8.15,10.82,1.8,4.46,0.43,7000
10/19/2022,1:00,15.92,8.14,10.83,1.78,4.41,0.42,4600
10/19/2022,2:00,15.85,8.11,10.76,1.86,4.61,0.45,4700
10/19/2022,3:00,15.87,8.08,10.7,1.83,4.39,0.44,5200
10/19/2022,4:00,15.81,8.04,10.61,1.83,4.39,0.45,5800
10/19/2022,5:00,15.74,8.05,10.63,1.96,4.01,0.4,7400
10/19/2022,6:00,15.69,8.01,10.54,1.91,4.15,0.42,7600
10/19/2022,7:00,15.63,7.99,10.45,2,4.29,0.43,5800
10/19/2022,8:00,15.59,7.97,10.44,1.89,3.65,0.43,5100
10/19/2022,9:00,15.6,8.04,10.67,2.86,3.86,0.48,7300
10/19/2022,10:00,15.65,8.13,10.84,1.96,2.86,0.32,7700
10/19/2022,11:00,15.78,8.24,11.11,1.93,2.52,0.27,7400
10/19/2022,12:00,15.83,8.31,11.25,2,2.8,0.31,8600
10/19/2022,13:00,15.93,8.36,11.34,1.99,2.47,0.29,9700
10/19/2022,14:00,15.84,8.28,11.24,2.01,2.78,0.33,9500
10/19/2022,15:00,15.86,8.3,11.26,2.05,2.77,0.34,9500
10/19/2022,16:00,15.85,8.34,11.31,1.94,2.73,0.3,9000
10/19/2022,17:00,15.72,8.2,11.04,2,3.01,0.31,8400
10/19/2022,18:00,15.62,8.18,11.01,2.11,3.04,0.28,9700
10/19/2022,19:00,15.56,8.16,10.94,2.03,3.31,0.3,11300
10/19/2022,20:00,15.55,8.14,10.87,2.12,3.38,0.29,11100
10/19/2022,22:00,15.44,8.09,10.74,1.99,3.36,0.3,9200
10/19/2022,23:00,15.31,8.05,10.65,1.91,3.31,0.32,8700
10/20/2022,0:00,15.27,8.02,10.6,2.02,3.34,0.33,8800
10/20/2022,1:00,15.19,7.99,10.53,1.85,3.42,0.33,9200
10/20/2022,2:00,15.18,7.94,10.44,1.93,3.13,0.28,7200
10/20/2022,3:00,15.08,7.89,10.36,2.11,3.06,0.29,9500
10/20/2022,4:00,14.99,7.87,10.29,2.11,3.23,0.3,11300
10/20/2022,5:00,14.94,7.84,10.21,2.14,2.91,0.29,11600
10/20/2022,6:00,14.91,7.81,10.13,2.15,2.97,0.27,12400
10/20/2022,7:00,14.84,7.79,10.04,2.05,2.99,0.28,11800
10/20/2022,8:00,14.76,7.76,9.96,2.04,2.54,0.24,10200
10/20/2022,9:00,14.7,7.8,10.11,2.04,2.35,0.24,9700
10/20/2022,10:00,14.75,7.89,10.32,2.01,2.35,0.26,9700
10/20/2022,11:00,14.86,7.97,10.53,2.02,2.15,0.21,9500
10/20/2022,12:00,14.9,8,10.64,2.23,2.07,0.2,10600
10/20/2022,13:00,14.95,8.08,10.77,2.15,2.6,0.31,12800
10/20/2022,14:00,14.92,8.08,10.78,2.07,2.34,0.25,12800
10/20/2022,15:00,14.98,8.15,10.91,2.06,2.56,0.28,11800
10/20/2022,16:00,14.93,8.17,10.98,2.06,2.56,0.32,11300
10/20/2022,17:00,14.87,8.16,10.93,2.12,2.82,0.29,11600
10/20/2022,18:00,14.74,8.12,10.83,2.17,2.97,0.26,11600
10/20/2022,19:00,14.67,8.05,10.69,2.16,3.2,0.25,12000
10/20/2022,20:00,14.67,8.03,10.64,2.06,3.09,0.31,11000
10/20/2022,21:00,14.62,8.03,10.59,1.92,3.59,0.32,10400
10/20/2022,22:00,14.58,8,10.53,1.84,3.66,0.39,8800
10/20/2022,23:00,14.53,8,10.54,2.14,3.22,0.3,8600
10/21/2022,0:00,14.49,7.97,10.51,2.03,3.07,0.31,9600
10/21/2022,1:00,14.41,7.94,10.41,1.93,2.94,0.22,9300
10/21/2022,2:00,14.36,7.9,10.3,1.88,3.16,0.25,7700
10/21/2022,3:00,14.31,7.87,10.24,1.81,3.06,0.27,6000
10/21/2022,4:00,14.3,7.86,10.18,1.99,3.04,0.31,7000
10/21/2022,5:00,14.3,7.86,10.18,1.97,3.69,0.35,7900
10/21/2022,6:00,14.27,7.83,10.09,2.02,3.25,0.32,9900
10/21/2022,7:00,14.22,7.82,10.1,1.93,4.05,0.33,10400
10/21/2022,8:00,14.18,7.81,10.06,1.78,3.51,0.3,4100
10/21/2022,9:00,14.18,7.87,10.28,1.93,2.75,0.21,2800
10/21/2022,10:00,14.22,7.92,10.4,1.97,3.28,0.33,5500
10/21/2022,11:00,14.23,7.9,10.32,2.25,2.7,0.36,5600
10/21/2022,12:00,14.43,7.98,10.53,1.73,1.96,0.26,3300
10/21/2022,13:00,15.33,8.35,11.27,1.52,1.96,0.21,600
10/21/2022,14:00,15.06,8.4,11.45,1.7,1.98,0.21,600
10/21/2022,15:00,14.96,8.48,11.68,1.8,2.49,0.34,1200
10/21/2022,16:00,14.8,8.42,11.55,1.88,3,0.39,3200
10/21/2022,17:00,14.7,8.38,11.47,1.9,3.33,0.37,5400
10/21/2022,18:00,14.67,8.36,11.46,1.77,3.76,0.43,3800
10/21/2022,19:00,14.64,8.35,11.44,1.84,3.68,0.41,4000
10/21/2022,20:00,14.63,8.3,11.29,1.83,3.44,0.37,6300
10/21/2022,21:00,14.57,8.25,11.26,2.31,3.78,0.52,4600
10/21/2022,22:00,14.48,8.15,11.08,2.01,3.32,0.35,5000
10/21/2022,23:00,14.41,8.1,10.95,1.91,3.31,0.34,6000
10/22/2022,0:00,14.42,8.11,10.92,1.83,3.32,0.34,5500
10/22/2022,1:00,14.38,8.07,10.86,1.88,3.32,0.33,5100
10/22/2022,2:00,14.34,8.06,10.82,1.93,3.65,0.39,4500
10/22/2022,3:00,14.33,8.05,10.79,1.96,3.91,0.43,5100
10/22/2022,4:00,14.31,8.04,10.76,1.86,3.79,0.4,5200
10/22/2022,5:00,14.3,8.02,10.74,1.89,4.39,0.47,5200
10/22/2022,6:00,14.25,7.99,10.63,2.01,4.02,0.42,6000
10/22/2022,7:00,14.2,7.98,10.63,1.81,3.87,0.45,5600
10/22/2022,8:00,14.19,7.95,10.51,1.84,3.69,0.38,4000
10/22/2022,9:00,14.2,8.04,10.79,1.87,2.75,0.29,4900
10/22/2022,10:00,14.32,8.11,10.93,1.68,2.61,0.29,4500
10/22/2022,11:00,14.53,8.2,11.11,1.66,2.25,0.26,300
10/22/2022,12:00,14.54,8.3,11.36,1.77,2.65,0.31,1500
10/22/2022,13:00,14.71,8.33,11.41,1.72,2.46,0.33,2900
10/22/2022,14:00,14.79,8.42,11.62,1.77,2.48,0.36,2900
10/22/2022,15:00,15.02,8.52,11.9,1.56,2.57,0.29,3300
10/22/2022,16:00,14.82,8.42,11.71,1.84,3.14,0.41,3300
10/22/2022,17:00,14.72,8.27,11.46,1.78,3.21,0.37,3700
10/22/2022,18:00,14.62,8.16,11.28,2.01,4.34,0.49,4000
10/22/2022,19:00,14.56,8.06,11.03,1.86,3.62,0.51,6000
10/22/2022,20:00,14.51,8,10.97,1.84,4.29,0.42,6900
10/22/2022,21:00,14.44,7.93,10.82,2.01,3.28,0.32,8600
10/22/2022,22:00,14.41,7.88,10.67,1.82,3.89,0.42,7300
10/22/2022,23:00,14.41,7.85,10.52,1.66,3.98,0.36,5000
10/23/2022,0:00,14.39,7.83,10.4,1.85,4.15,0.39,3800
10/23/2022,1:00,14.38,7.84,10.41,1.76,2.95,0.23,7300
10/23/2022,2:00,14.37,7.83,10.4,1.88,3.58,0.35,5800
10/23/2022,3:00,14.36,7.79,10.37,1.33,3.69,0.39,300
10/23/2022,4:00,14.33,7.81,10.35,1.69,3.9,0.44,-1500
10/23/2022,5:00,14.32,7.8,10.37,1.86,3.84,0.35,-300
10/23/2022,6:00,14.31,7.76,10.17,1.69,5.04,0.28,0
10/23/2022,7:00,14.29,7.79,10.35,1.67,4.22,0.33,-300
10/23/2022,8:00,14.27,7.82,10.37,1.48,3.72,0.39,-800
10/23/2022,9:00,14.3,7.85,10.42,1.49,3.46,0.37,-2300
10/23/2022,10:00,14.33,7.89,10.6,1.95,3.44,0.36,-300
10/23/2022,11:00,14.4,8.03,10.94,1.62,3.28,0.37,900
10/23/2022,12:00,14.47,8.12,11.12,1.6,3.21,0.35,-1300
10/23/2022,13:00,14.52,8.2,11.27,1.45,2.94,0.3,-2600
10/23/2022,14:00,14.45,8.04,10.93,1.55,2.94,0.3,-3200
10/23/2022,15:00,14.45,8.08,11.01,1.46,3.2,0.31,-2200
10/23/2022,16:00,14.42,8,10.84,1.69,3.3,0.36,-2600
10/23/2022,17:00,14.35,7.99,10.88,2.53,4.91,0.62,-3700
10/23/2022,19:00,14.3,7.86,10.61,1.54,4.94,0.39,-3100
10/23/2022,20:00,14.3,7.82,10.39,1.79,3.54,0.38,-1800
10/23/2022,21:00,14.28,7.78,10.3,1.47,3.22,0.36,3500
10/23/2022,22:00,14.22,7.8,10.47,1.66,3.93,0.39,-300
10/23/2022,23:00,14.23,7.81,10.45,1.55,2.42,0.37,-1200
10/24/2022,0:00,14.21,7.77,10.32,1.64,3.71,0.29,-2000
10/24/2022,1:00,14.21,7.77,10.34,1.59,3.9,0.34,-1500
10/24/2022,2:00,14.21,7.74,10.19,1.52,3.52,0.39,-2200
10/24/2022,3:00,14.19,7.76,10.26,1.77,2.34,0.31,-3700
10/24/2022,4:00,14.16,7.75,10.27,1.59,3.31,0.28,-2300
10/24/2022,5:00,14.15,7.75,10.24,1.58,3.13,0.29,-1900
10/24/2022,6:00,14.14,7.71,10.12,1.31,3.38,0.34,-4000
